SOC_2021_2_NAME,YEAR,AI Demand,MEAN SALARY,AI Demand % Change,PRIOR YEAR % CHANGE,LOG_SALARY_ai,SALARY_ai,DURATION_CALC_ai,MEDIAN_LOG_SALARY_ai,MEDIAN_SALARY_ai,LOG_SALARY_non_ai,SALARY_non_ai,DURATION_CALC_non_ai,MEDIAN_LOG_SALARY_non_ai,MEDIAN_SALARY_non_ai,Salary (Log) Premium,SALARY_PREMIUM,job_count,Prevalence: Tuition Assistance,Prevalence: Tuition Assistance (AI),Prevalence: Tuition Assistance (Non-AI),Prevalence: Paid Leave,Prevalence: Paid Leave (AI),Prevalence: Paid Leave (Non-AI),Prevalence: Health and Wellbeing,Prevalence: Health and Wellbeing (AI),Prevalence: Health and Wellbeing (Non-AI),Prevalence: Parental Leave,Prevalence: Parental Leave (AI),Prevalence: Parental Leave (Non-AI),Prevalence: Workplace Culture,Prevalence: Workplace Culture (AI),Prevalence: Workplace Culture (Non-AI),Prevalence: Remote Work,Prevalence: Remote Work (AI),Prevalence: Remote Work (Non-AI),Prevalence: Remote Keywords,Prevalence: Remote Keywords (AI),Prevalence: Remote Keywords (Non-AI),Log Job Count
"Life, Physical, and Social Science Occupations",2022,2.4102344290942663,75082.38391752577,21.11307735019592,15.196595261739265,11.382667719928115,95028.16129032258,56.49110807113543,11.441869753004392,93141.0,11.114030720973822,74824.1052631579,56.5790256098385,11.082142548877775,65000.0,102.41709786214047,127.00206832558385,30329,8.42428039170431,7.7975376196990425,8.439759443205622,23.80559860199809,15.18467852257182,24.018514764511114,5.819512677635267,7.113543091655266,5.787553213054936,3.5840284875861386,6.976744186046512,3.500236502466383,14.154769362656202,28.454172366621066,13.801608216771402,12.839678426682614,26.08089260808926,12.516590096988258,10.062976029542682,17.647058823529413,9.875667274815866,10.319859629482966
"Life, Physical, and Social Science Occupations",2023,1.7849602702391463,85989.02369190443,-25.94246233093972,21.11307735019592,11.62410418935994,123481.2905027933,53.30967741935484,11.594505451962652,108500.0,11.243681722222114,85299.99743326489,49.41956538732119,11.225243392518447,75000.0,103.38343326088604,144.76118900167594,26051,10.552378027714868,10.967741935483872,10.544829203470648,28.40198073010633,22.1505376344086,28.515594465723442,6.863460135887298,6.451612903225806,6.870945048073166,6.291505124563357,8.38709677419355,6.253419838974439,16.866914897700664,27.311827956989248,16.677089033064956,13.747099767981439,25.379609544468547,13.535965982912712,10.966949445318798,17.8494623655914,10.841866645821934,10.167811434160654
Management Occupations,2018,1.2495788434598083,78036.95069721116,,,11.45337444251451,108441.52525252526,62.70624408703879,11.487607656985938,97500.0,11.11025960261198,77869.47432259501,60.87539431232529,11.119882876860622,67500.0,103.0882702310742,139.26063607836545,169177,4.182601653889122,2.7436140018921478,4.200810472695929,10.84485479704688,7.237464522232734,10.890502385327691,2.0629281758158613,1.1825922421948913,2.074067866613194,0.647251103873458,0.6149479659413435,0.6476598648414071,6.068791857049126,9.46073793755913,6.025870479998564,6.896551724137931,0.0,7.017543859649122,3.287680949538058,4.730368968779565,3.269425306620856,12.038700783108276
Management Occupations,2019,1.3950953678474114,75618.40807464893,11.645245528061277,,11.468630111064082,109417.92708333333,60.477384868421055,11.518148093900997,100525.0,11.08263349328123,75467.85342427617,59.461019355063904,11.073676037767633,64452.0,103.48289617279917,144.9861392879319,174325,4.281657823031694,2.138157894736842,4.311984781230184,15.086189588412449,7.689144736842106,15.190845467820097,2.750035852574215,1.9325657894736843,2.7616016940771293,1.2935608776710168,1.9325657894736843,1.284520021175964,7.605334863043167,14.597039473684212,7.50641387374704,4.425586703341722,4.835348061692372,4.41975176736649,3.617954969166786,4.0707236842105265,3.6115490450454644,12.068676652089211
Management Occupations,2020,1.4829491613030261,74230.70194253339,6.297332460588012,11.645245528061277,11.49584902882065,111373.90566037736,58.8149377593361,11.512925464970229,100000.0,11.057196958565859,74070.68001138026,59.442131364613005,11.042921835724492,62500.0,103.9671181755967,150.36166218977039,162514,5.021721205557675,2.406639004149378,5.061085294558537,20.976038987410313,8.796680497925312,21.15937140858442,2.8895972039331994,1.6597510373443984,2.90810972867636,1.848456133010079,2.1576763485477177,1.843801529006146,8.088533910924598,21.16182572614108,7.891745365512418,7.180024683854402,10.561609388097235,7.129232686823666,5.69304798355834,8.962655601659751,5.643831509518813,11.998519430887054
Management Occupations,2021,1.694684172495126,76995.17809202497,14.277968302436905,6.297332460588012,11.680403422130924,129880.96764705882,63.23250201126307,11.720133760191837,123025.0,11.102046122397365,76561.40566424625,64.59904674729096,11.082142548877775,65000.0,105.20946583501194,169.64287230650012,220041,6.895987565953618,4.237060874229016,6.941824771626169,26.836816775055556,14.239742558326629,27.053977587928546,4.372821428733736,5.068382944489139,4.360830652021154,3.411182461450366,4.853848216680075,3.3863123636229147,12.634463577242421,28.69401984446232,12.35761307740671,11.146101465943735,22.882048488150367,10.946123460686882,8.519321399193787,16.8141592920354,8.376326787233255,12.301569171607317
Management Occupations,2022,1.780829327851877,85062.60928290345,5.083257208327918,14.277968302436905,11.73151358104804,137184.70135135134,55.06075070514211,11.79631549652995,132762.5,11.202899702855593,84391.27187440169,55.96171563671554,11.183726712315513,71950.0,104.71854512861259,162.5579260797507,258812,8.111293139421665,4.860056411369061,8.170241893290008,29.24555275644097,18.8978086352788,29.43316955346711,5.132296802312103,6.140160555435018,5.114023044574612,4.81507812620744,7.9626817096984155,4.75800836339461,16.594284654498246,34.2807550444782,16.273608100612503,15.562027921787926,33.055677334502406,15.246517990219141,11.181475356629523,23.08526795400304,10.9656455667321,12.46385720838555
Management Occupations,2023,1.5047202052521569,95683.59844733143,-15.504524677430842,5.083257208327918,11.854083251173547,155781.4983187626,48.06747860434496,11.918390573078392,150000.0,11.311822771291272,94486.31043676313,48.99542894498642,11.301389283949774,80934.0,104.79374978591866,164.87203024296576,201898,10.865387472882347,10.566161948650429,10.869958764960273,36.575894758739565,30.184331797235025,36.673539173287736,6.613240349087163,9.11784068466096,6.574977371014784,7.36064745564592,13.561553653719551,7.26591571960173,16.699026240973165,33.08097432521396,16.448757920144825,14.533364523659023,32.814569536423846,14.254384856768926,10.998127767486553,24.25938117182357,10.795534546917429,12.215517898357858
Office and Administrative Support Occupations,2018,0.22450953302017132,37802.76063644072,,,10.816969673170195,57147.02857142857,65.4025641025641,10.738112593745406,46079.0,10.470621225288204,37785.86101889524,61.81894393094933,10.412711894935144,33280.0,103.30781183303151,151.23918585010296,173712,3.1811273832550424,3.5897435897435894,3.1802079366727827,10.187551809892236,8.974358974358974,10.190281672263186,2.041885419544994,3.076923076923077,2.0395564325359734,0.43577876024684536,1.0256410256410255,0.4344514833662201,4.268559454729667,9.487179487179487,4.256816791867161,0.0,,0.0,2.0131021460808696,4.102564102564102,2.0084005492666828,12.065154034471634
Office and Administrative Support Occupations,2019,0.26744902259539016,39185.08843712303,19.125909264334396,,10.849202922876284,60730.64444444444,64.13737373737374,10.714417768752456,45000.0,10.507519919485325,39165.89778710265,59.36405597360594,10.443483553601899,34320.0,103.25179496217119,155.06000851700907,185082,3.9193438583978994,2.6262626262626263,3.922811465596169,15.063053133205823,10.1010101010101,15.076359656963925,2.502674490225954,2.0202020202020203,2.503968318462297,1.0000972541900346,2.0202020202020203,0.9973616776912784,4.642266670989075,6.8686868686868685,4.636296163868528,3.0748161074418503,4.081632653061225,3.072084343887394,2.6555796890027126,3.8383838383838382,2.652407807700434,12.128554249100436
Office and Administrative Support Occupations,2020,0.22395652742330627,38550.50492561319,-16.261975740282086,19.125909264334396,10.74664139332062,51620.5,60.6497461928934,10.70006051036469,44360.0,10.495390906428593,38538.230983364636,59.32959614431474,10.443483553601899,34320.0,102.39391261489968,133.94621051049916,175927,4.6809187901800176,2.5380710659898478,4.685728609435262,22.215464368743852,15.48223350253807,22.23057772612557,3.0057921751635623,2.5380710659898478,3.0068420183099476,1.400580922769103,3.0456852791878175,1.3968883343872662,4.24266883423238,11.928934010152284,4.225416303487093,7.245654692931634,13.520408163265307,7.231371364861099,5.6756495591921645,8.629441624365482,5.669019500606724,12.077824415251015
Office and Administrative Support Occupations,2021,0.3334957597757621,40784.936541716444,48.910935355508876,-16.261975740282086,10.809586861800444,56031.928,62.78150134048257,10.703244468154331,44500.0,10.55454882841324,40761.18052525957,65.91325663280182,10.502324053624832,36400.0,102.41638025019726,137.46394799649434,223691,6.4459455230652996,4.1554959785522785,6.453609634663257,28.583626520512674,18.63270777479893,28.616923456457872,3.9536682298349066,4.6916890080428955,3.9511987261432195,2.5311702303624197,7.238605898123325,2.5154186010002464,7.192958143152832,16.890080428954423,7.160510439794568,9.41323368247067,27.432432432432428,9.35314370178095,7.430786218488898,17.426273458445042,7.397340151158358,12.318020914214694
Office and Administrative Support Occupations,2022,0.38790117755714615,43892.28532995035,16.31367601733991,48.910935355508876,11.064811279851847,76556.02928870294,53.027056277056275,10.868568448579715,52500.0,10.627999488950623,43806.68532549699,57.18723370181346,10.584562151861805,39520.0,104.11000952112724,174.75878103962526,238205,7.521672508973364,5.303030303030303,7.53031216153,31.309166474255367,19.58874458874459,31.35480716955846,4.3139312776809895,5.411255411255411,4.309658169006368,3.5507231166432276,6.3852813852813854,3.53968501481366,10.18366533028274,19.37229437229437,10.147883732789394,10.998277230732853,34.89640130861505,10.905383809996144,8.577065972586638,25.541125541125542,8.511005938107138,12.380886926447097
Office and Administrative Support Occupations,2023,0.3835118160046993,46980.559383886255,-1.131566957359953,16.31367601733991,11.059715054570267,75797.18867924529,44.84241531664212,10.85447862523749,51766.0,10.687803146244077,46871.57424894746,47.293124075092564,10.63344870621879,41500.0,103.47977880240889,161.7124875658457,177048,9.170959287876734,7.363770250368189,9.177916754078097,36.84537526546473,26.362297496318117,36.88573388747456,5.891057792237134,3.829160530191458,5.89899585528069,5.49794406036781,9.131075110456553,5.483956931206731,11.596290271564772,21.649484536082475,11.557586650715262,10.536481174305255,39.79289940828402,10.423699817518248,8.563779314084316,30.486008836524302,8.479381297166736,12.084176161232248
Personal Care and Service Occupations,2018,0.051124744376278126,34677.634595162985,,,11.682838055292864,118574.0,67.23076923076923,11.682838055292864,118574.0,10.367421926493646,34633.50184113625,65.46118433995672,10.314271822121892,30160.0,112.68797718589721,342.3679203561295,25428,1.5691363850873052,0.0,1.5699390123942554,6.142834670442032,7.6923076923076925,6.142042101121385,1.5927324209532796,0.0,1.593547117843793,0.31854648419065595,0.0,0.3187094235687586,3.4017618373446594,7.6923076923076925,3.399567184733425,0.0,,0.0,1.1286770489224476,0.0,1.1292543773362187,10.1436062080563
Personal Care and Service Occupations,2019,0.06183574879227053,36012.65732399066,20.950724637681127,,10.349294758999955,32576.666666666668,61.25,10.201073879803818,27010.0,10.40955634272605,36016.100200400804,62.47681658223443,10.348173373797573,31200.0,99.42109363990133,90.45028885804838,25875,2.2917874396135263,0.0,2.293205460381299,9.23671497584541,6.25,9.238562976139836,1.9130434782608694,6.25,1.9103600293901544,0.6685990338164252,0.0,0.6690127228431108,3.934299516908213,12.5,3.9289995746161877,0.8968968968968969,0.0,0.8974358974358974,1.3951690821256038,6.25,1.392165203604161,10.16103253056767
Personal Care and Service Occupations,2020,0.05678591709256105,36203.10970519175,-8.166524701873934,20.950724637681127,9.981969277574871,21840.0,61.285714285714285,9.94270826568941,20800.0,10.41564334687384,36208.732741746055,61.625771103896106,10.348173373797573,31200.0,95.83631990020922,60.31694109752716,24654,3.3098077391092726,0.0,3.3116883116883113,13.969335604770016,7.142857142857142,13.973214285714286,2.0524052892025635,0.0,2.0535714285714284,1.2168410805548795,0.0,1.2175324675324677,3.5815689137665285,28.57142857142857,3.56737012987013,2.1632251720747298,14.285714285714285,2.1562679347380502,2.3647278332116493,21.428571428571427,2.353896103896104,10.112694438111465
Personal Care and Service Occupations,2021,0.06961849067112225,41706.8630537441,22.59816207184626,-8.166524701873934,10.772009281856752,56361.625,62.65,10.569053347513087,38916.5,10.535372663748204,41693.66948008103,66.12700292601366,10.47333651675158,35360.0,102.24611530755627,135.18029404182457,28728,4.619186856028961,0.0,4.622404904556221,20.18240044555834,15.0,20.18601086805072,2.3426622110832636,10.0,2.337327574195346,1.4898357003620162,0.0,1.4908736240769125,5.092592592592593,0.0,5.096140448655427,1.648662006637012,10.0,1.6427612520313712,1.7300194931773878,5.0,1.7277413961265153,10.265627535905919
Personal Care and Service Occupations,2022,0.11711045364891517,44154.58281809307,68.21745562130177,22.59816207184626,10.729979595751717,48542.26666666667,57.8421052631579,10.684645610418787,43680.0,10.60843505744093,44149.22195976216,57.464702252391234,10.530494930591528,37440.0,101.14573485771147,109.95044649010657,32448,5.186760355029586,7.894736842105263,5.183585313174946,24.932199211045365,5.263157894736842,24.955260721999384,3.1866370808678504,5.263157894736842,3.1842024066646095,1.9693047337278107,2.631578947368421,1.968528232027152,6.234590729783037,13.157894736842104,6.226473310706572,3.028801486528337,24.324324324324326,3.0043716863547574,3.125,18.421052631578945,3.107065720456649,10.387394086950856
Personal Care and Service Occupations,2023,0.12107956098894662,46166.81099684185,3.389199867614212,68.21745562130177,10.875848909617838,57507.15,55.806451612903224,10.978204509286064,58600.0,10.655758207451907,46148.414794387216,50.906694822462065,10.584562151861805,39520.0,102.06546261543374,124.61348944751683,25603,6.405499355544272,12.903225806451612,6.397622399499453,28.781783384759596,22.58064516129032,28.789300797747536,3.991719720345272,6.451612903225806,3.988737681839512,2.550482365347811,0.0,2.5535742218050994,7.362418466585948,3.225806451612903,7.367433129985922,2.1416479666154875,10.0,2.1323558393441333,2.218490020700699,9.67741935483871,2.209447833567965,10.150464811101735
Production Occupations,2018,0.21230236326051735,37231.68085443038,,,10.758908356566526,55904.75,64.21052631578948,10.483186942404103,35750.0,10.446515092410925,37202.08803486529,60.61233973461732,10.37123864672857,31928.0,102.99040647902326,150.27315119411261,53697,3.2441290947352734,8.771929824561402,3.23236847507605,10.700784028902918,8.771929824561402,10.704887744247243,1.810156992010727,3.508771929824561,1.806543120019409,0.17505633461832132,1.7543859649122806,0.17169624694399344,2.856770396856435,6.140350877192982,2.849784446559543,0.0,,0.0,0.7039499413375049,0.8771929824561403,0.7035813597596252,10.891112413014609
Production Occupations,2019,0.2405530826782839,37312.85302635389,13.306832285752733,,10.9379303224427,63100.35,62.78740157480315,10.938527102778965,56482.5,10.453021308906317,37275.45816415313,59.60171261487051,10.380963196620565,32240.0,104.63893643001785,169.28121908554303,52795,4.409508476181456,7.086614173228346,4.403053087263613,14.35363197272469,8.661417322834646,14.36735778841042,2.880954635855668,2.3622047244094486,2.882205513784461,0.5985415285538402,0.0,0.5999848105111263,3.4226726015721187,8.661417322834646,3.410040252145515,1.0849487663082575,1.6,1.0836939149417222,0.9830476370868454,2.3622047244094486,0.9797220323536113,10.874171768240615
Production Occupations,2020,0.22337924084648975,36542.23083639706,-7.139314799287977,13.306832285752733,11.003803293212968,74236.0,57.330827067669176,10.842137868861048,51766.0,10.448689459601752,36500.610921972766,60.053663709663844,10.380963196620565,32240.0,105.31276037782038,203.3828972306629,59540,5.969096405777628,12.781954887218044,5.953843823118488,21.56029559959691,16.541353383458645,21.57153197434646,3.558951965065502,3.007518796992481,3.5601865100072385,0.9724554921061471,0.0,0.9746326190516269,3.3170977494121603,6.015037593984962,3.3110576194724533,1.9162093894260082,7.518796992481203,1.9031987707780418,1.734968088679879,4.511278195488721,1.7287525039136802,10.994403634569768
Production Occupations,2021,0.2940266171463943,39888.32496639907,31.626652518017416,-7.139314799287977,10.977003326538707,67690.26530612246,65.4342105263158,10.95430917736789,57200.0,10.536982944374811,39838.75090975255,65.91623984686223,10.47333651675158,35360.0,104.17596179558022,169.91061155371676,77544,6.579490353863612,7.456140350877193,6.576905168399813,25.847260909935006,16.666666666666664,25.874333902426404,3.3439079748271947,3.9473684210526314,3.342128408091469,1.9408335912514185,3.9473684210526314,1.9349164467897977,5.600691220468379,17.982456140350877,5.564178177867453,2.6684611701370464,12.77533039647577,2.638683383952444,2.2928917775714432,10.087719298245613,2.2699053236070155,11.258600796172443
Production Occupations,2022,0.3531672739979035,44333.76886417792,20.1140486618133,31.626652518017416,11.07647062780257,74909.07407407407,57.791519434628974,11.024513436041138,61360.0,10.641978043565738,44251.58536585366,58.100051346917304,10.584562151861805,39520.0,104.08281789774534,169.27997823073926,80132,8.751809514301403,9.187279151943462,8.750266127315308,29.083262616682475,22.614840989399294,29.106187929717343,4.169370538611291,5.30035335689046,4.165362121003394,2.937652872759946,4.946996466431095,2.9305313779759294,7.68232416512754,18.021201413427562,7.645681223308996,3.272348280321961,21.863799283154123,3.2069860631568337,2.6805770478710125,14.840989399293287,2.6374782401783365,11.291430553901543
Production Occupations,2023,0.34113670505758636,48219.50503417854,-3.4064789764151615,20.1140486618133,11.037585927155408,71374.0,51.07798165137615,10.965933954828005,57870.0,10.717036968218371,48147.55051511569,48.19153346104324,10.635855446249355,41600.0,102.99102223765424,148.2401477051101,63904,10.863169754631947,15.59633027522936,10.84696793643815,34.360916374561846,27.06422018348624,34.38589328894891,5.243803204807211,5.045871559633028,5.244480733599221,4.628818227341012,5.045871559633028,4.6273906353044625,9.116800200300451,20.642201834862387,9.077348239801527,3.442728950149032,11.926605504587156,3.413460777642386,2.959126189283926,11.46788990825688,2.9300003140407624,11.065137236215541
Sales and Related Occupations,2018,0.29955067398901647,58134.474448386965,,,11.383368852434721,101532.26190476191,61.28823529411765,11.43459855994754,92500.0,10.776904711152131,58060.0083343547,64.51081327874164,10.703244468154331,44500.0,105.62744273552877,174.87469398912268,170255,4.963143520014097,1.7647058823529411,4.9727532475183365,11.5168423834836,8.627450980392156,11.525523579486878,2.1162374085929927,0.9803921568627451,2.1196500633302895,0.8217086135502628,0.5882352941176471,0.8224100857168105,5.106457960118646,7.254901960784315,5.100002945594863,1.694915254237288,,1.694915254237288,3.4965199259933626,10.980392156862745,3.47403458128369,12.045052592156134
Sales and Related Occupations,2019,0.33655528930292666,60458.280328646855,12.353374078960355,,11.44003627608837,102700.52083333333,60.6576,11.512925464970229,100000.0,10.821059515112365,60398.05257529852,61.437664793602764,10.731165626053679,45760.0,105.72011234308027,170.0394573240522,185705,5.190490293745457,1.28,5.203695699157121,14.520341401685469,9.120000000000001,14.53857791225416,2.3865808675049136,2.2399999999999998,2.387075859087962,1.209983576101882,1.28,1.2097471363734602,6.5991761126517865,11.360000000000001,6.583099200345796,4.644827198018688,14.796747967479677,4.6095625405970235,3.5750249050914085,9.76,3.55413875081046,12.13191467212641
Sales and Related Occupations,2020,0.3583811822140856,59018.02204309919,6.48508390890683,12.353374078960355,11.14903597932706,87102.47272727273,57.574303405572756,11.22326810959768,74852.0,10.800846908255139,58981.67574944703,62.29053666575729,10.714417768752456,45000.0,103.22372008444817,147.67717536083967,180255,4.981831294554936,0.9287925696594427,4.996408865925426,18.36232004660065,10.526315789473683,18.390503816623887,2.4859227205902745,3.4055727554179565,2.4826150137242564,1.6454467282460958,3.0959752321981426,1.6402296098747837,7.714071731713407,15.325077399380804,7.686697214504841,8.88233630892273,20.532915360501566,8.839286231401417,6.896896063909462,15.015479876160992,6.8676959395130535,12.10212779401351
Sales and Related Occupations,2021,0.42616303986670967,57930.2767814361,18.91334172008321,6.48508390890683,11.23833104646242,85079.47435897436,64.80225988700565,11.257512653087232,77500.0,10.795500380446546,57857.60562800275,67.86075190297028,10.699439481500988,44331.0,104.10199296382736,147.0497671576585,207667,7.879441606032735,3.1638418079096042,7.899623758354209,27.083744648884995,17.17514124293785,27.1261521795901,3.6553713396928735,3.5028248587570623,3.6560242187424437,3.7502347508270453,4.858757062146893,3.745490419862464,10.626146667501336,16.610169491525422,10.600535830004546,9.997281500611663,31.077981651376145,9.907665607144947,7.310742679385747,19.887005649717516,7.25691791355147,12.24369111423663
Sales and Related Occupations,2022,0.4171754171754171,55878.33324476399,-2.10896343664706,18.91334172008321,11.387563613821897,102511.79292929293,56.070953436807095,11.399161390154212,89250.0,10.780573048217176,55733.567871813364,60.744926015029215,10.657259354912508,42500.0,105.6304109520885,183.93186878878635,216216,8.482258482258482,6.097560975609756,8.492248530053782,29.304491804491807,21.951219512195124,29.335296357877333,4.233266733266734,6.208425720620843,4.224992336773271,4.9293299293299295,11.862527716186252,4.900285164921928,13.33897583897584,24.944567627494457,13.29035733858458,8.86249959363375,31.555555555555554,8.767249781973016,6.743719243719244,22.394678492239468,6.678153766127609,12.284033186999386
Sales and Related Occupations,2023,0.33341154771714043,56383.86127910791,-20.078812415510818,-2.10896343664706,11.49527011437282,113078.7196969697,46.28150572831424,11.512925464970229,100000.0,10.795184727742003,56186.82013138321,52.18901591055922,10.6654142484909,42848.0,106.48516356400741,201.25488403250898,183257,10.8366938234283,6.710310965630114,10.850497684044544,35.54789175856857,31.42389525368249,35.56168763619242,6.233322601592299,5.073649754500818,6.237202019206553,7.963679422886984,17.18494271685761,7.932831816738391,15.437336636526844,27.986906710310965,15.395354948917578,7.818934560349655,37.067545304777596,7.721124975897309,6.188576698298019,25.040916530278235,6.125510550463739,12.118644818200774
Transportation and Material Moving Occupations,2018,0.041341625624618045,50196.57968366356,,,10.460925493269146,35880.0,72.3695652173913,10.443483553601899,34320.0,10.703616014577348,50197.80601319133,63.86161910413407,10.680516217076775,43500.0,97.73263053366564,71.47722749191708,111268,6.1715857209620015,6.521739130434782,6.171440901979825,21.950605744688502,8.695652173913043,21.956087824351297,3.4367473127943344,0.0,3.438168707629786,0.1860373153107812,2.1739130434782608,0.18521515527503551,1.3031599381673078,4.3478260869565215,1.3019007030983079,2.564102564102564,,2.564102564102564,0.3424165078908581,2.1739130434782608,0.34165902429375483,11.619696984693451
Transportation and Material Moving Occupations,2019,0.033651758575770734,44182.104241281806,-18.60078536502484,,10.485830703526062,38192.625,59.806451612903224,10.45020862577942,34663.0,10.591159799383584,44183.60998680158,61.21499853402687,10.47333651675158,35360.0,99.00549988997756,86.44070733787666,92120,4.829570125922709,0.0,4.8311959083060945,21.0790273556231,12.903225806451612,21.081779582794905,3.222970039079462,3.225806451612903,3.2229690842554484,0.578593139383413,0.0,0.578787911694122,2.248154580981329,3.225806451612903,2.2478254731835507,0.3850601165283968,0.0,0.38519416930575207,0.5742509769865393,0.0,0.5744442875913519,11.430847353934622
Transportation and Material Moving Occupations,2020,0.026920951584793913,42269.29559042258,-20.001352903509183,-18.60078536502484,10.52968533853976,40678.9,55.21052631578947,10.40409311467534,33020.0,10.562795448161436,42269.52753471007,62.520018991468014,10.425134414933702,33696.0,99.6865402744551,96.23694035045955,141154,5.673944769542485,5.263157894736842,5.674055387057456,29.07250237329442,18.421052631578945,29.07537061708098,7.670345863383256,2.631578947368421,7.671702712661924,1.370134746447143,2.631578947368421,1.3697950622183168,2.02190515323689,5.263157894736842,2.0210323421865697,0.5654149583339501,0.0,0.5655656396665828,0.5901355965824561,0.0,0.5902945094815613,11.857606771926934
Transportation and Material Moving Occupations,2021,0.06719910559774496,46920.261843522334,149.61638293537084,-20.001352903509183,10.663532156585397,48247.63636363636,66.02654867256638,10.520991606653741,37128.0,10.664555599651951,46919.89174049149,65.48412915664944,10.530494930591528,37440.0,99.9904033219482,102.82981177895397,168157,7.5792265561350405,6.1946902654867255,7.580157577777248,36.86376422034171,11.504424778761061,36.88081692889958,7.994909519080383,4.424778761061947,7.997310228273548,3.968315324369488,5.3097345132743365,3.9674132965175786,5.318838942179035,32.743362831858406,5.300397514936564,0.7695586143142704,3.5398230088495577,0.767678223888128,0.7724923731988558,2.6548672566371683,0.7712265835138417,12.032653345799405
Transportation and Material Moving Occupations,2022,0.08557010166020625,48729.813507495455,27.3381556183655,149.61638293537084,10.630347933477221,47164.969696969696,56.7008547008547,10.47333651675158,35360.0,10.708292847047689,48730.62368408667,57.91696983449599,10.584562151861805,39520.0,99.27210700450766,96.78712507915583,136730,8.390989541432019,6.837606837606838,8.392319910989437,36.71249908578951,23.076923076923077,36.72417705489229,5.294375777078915,4.273504273504273,5.295250086009384,6.326336575733197,11.11111111111111,6.322238732770673,9.225480874716595,29.059829059829063,9.20849406718248,0.8064753711996229,14.655172413793101,0.7946336429308566,0.9646749067505302,9.401709401709402,0.9574491446641242,11.825763457303127
Transportation and Material Moving Occupations,2023,0.07586773724473667,51084.08774996144,-11.338498175445777,27.3381556183655,10.932599594704467,61059.333333333336,48.523809523809526,10.883679712332427,53305.0,10.751517225184596,51076.903561568666,49.491282143986986,10.635855446249355,41600.0,101.68424944802858,119.54392117707711,110719,9.677652435444685,10.714285714285714,9.676865368102318,40.47092188332626,28.57142857142857,40.479956614091385,6.056774356704811,5.952380952380952,6.0568536177520675,6.511077592825079,4.761904761904762,6.512405658245582,8.611891364625764,21.428571428571427,8.602160256699959,0.8892445058691957,4.819277108433735,0.8862763653569673,0.9492499029073601,3.571428571428571,0.947259004835721,11.614750739018803
